mu_DM,alpha,A
12.5,0.0,1.8355375260059388
12.5,0.005050505050505051,1.8678660051809208
12.5,0.010101010101010102,1.9011940485114238
12.5,0.015151515151515152,1.9353199368455585
12.5,0.020202020202020204,1.9697318845328904
12.5,0.025252525252525256,2.0046946854389462
12.5,0.030303030303030304,2.0399613329622523
12.5,0.03535353535353536,2.0753506213740334
12.5,0.04040404040404041,2.111394200008768
12.5,0.045454545454545456,2.148204724816271
12.5,0.05050505050505051,2.1856508506032943
12.5,0.05555555555555556,2.2236190113501992
12.5,0.06060606060606061,2.2620068469054004
12.5,0.06565656565656566,2.301034630867373
12.5,0.07070707070707072,2.3403881482587496
12.5,0.07575757575757576,2.3802471511877075
12.5,0.08080808080808081,2.42093295656669
12.5,0.08585858585858587,2.4624559909360193
12.5,0.09090909090909091,2.505105402660832
12.5,0.09595959595959597,2.548716637074563
12.5,0.10101010101010102,2.5923639237115057
12.5,0.10606060606060606,2.6357984886186707
12.5,0.11111111111111112,2.6796331100216926
12.5,0.11616161616161617,2.724259251365004
12.5,0.12121212121212122,2.7701402754205304
12.5,0.12626262626262627,2.816910105274918
12.5,0.13131313131313133,2.864730180658391
12.5,0.13636363636363638,2.9132426588068223
12.5,0.14141414141414144,2.9619897184154618
12.5,0.14646464646464646,3.0109725380955337
12.5,0.15151515151515152,3.060138449341742
12.5,0.15656565656565657,3.1102672555918907
12.5,0.16161616161616163,3.1617835305124027
12.5,0.16666666666666669,3.214547996311632
12.5,0.17171717171717174,3.268064346103812
12.5,0.1767676767676768,3.3222800010364604
12.5,0.18181818181818182,3.3773727463472962
12.5,0.18686868686868688,3.432529234688833
12.5,0.19191919191919193,3.487716486544396
12.5,0.196969696969697,3.5436114053107812
12.5,0.20202020202020204,3.6014090989756666
12.5,0.2070707070707071,3.6605074568582983
12.5,0.21212121212121213,3.7197180256096347
12.5,0.21717171717171718,3.7796899532699317
12.5,0.22222222222222224,3.840589692382489
12.5,0.2272727272727273,3.902567621773819
12.5,0.23232323232323235,3.9651889790356813
12.5,0.2373737373737374,4.027990674164245
12.5,0.24242424242424243,4.091958444141409
12.5,0.2474747474747475,4.157992038065824
12.5,0.25252525252525254,4.225268776500185
12.5,0.2575757575757576,4.2933140798390435
12.5,0.26262626262626265,4.361610184551567
12.5,0.2676767676767677,4.430300229768639
12.5,0.27272727272727276,4.499603698840216
12.5,0.2777777777777778,4.5697245685030765
12.5,0.2828282828282829,4.640475525533759
12.5,0.2878787878787879,4.712692160653256
12.5,0.29292929292929293,4.78639827719897
12.5,0.297979797979798,4.8618356447291236
12.5,0.30303030303030304,4.939443418695168
12.5,0.3080808080808081,5.0183513073875945
12.5,0.31313131313131315,5.097645138503255
12.5,0.31818181818181823,5.176384315650721
12.5,0.32323232323232326,5.254004282178782
12.5,0.3282828282828283,5.33314396084115
12.5,0.33333333333333337,5.414506435759584
12.5,0.3383838383838384,5.49786051675942
12.5,0.3434343434343435,5.584131791852657
12.5,0.3484848484848485,5.671931894272737
12.5,0.3535353535353536,5.759449119753897
12.5,0.3585858585858586,5.84626881780189
12.5,0.36363636363636365,5.935165027213515
12.5,0.36868686868686873,6.025614483174799
12.5,0.37373737373737376,6.116300709551434
12.5,0.37878787878787884,6.207912732473842
12.5,0.38383838383838387,6.301938993260034
12.5,0.3888888888888889,6.397721023612521
12.5,0.393939393939394,6.494526743509111
12.5,0.398989898989899,6.5923932922430835
12.5,0.4040404040404041,6.692497133568231
12.5,0.4090909090909091,6.793712336230617
12.5,0.4141414141414142,6.8958197777372785
12.5,0.4191919191919192,6.999331634705144
12.5,0.42424242424242425,7.103757611545234
12.5,0.42929292929292934,7.20777098333582
12.5,0.43434343434343436,7.311516085642898
12.5,0.43939393939393945,7.419200743397867
12.5,0.4444444444444445,7.531738726669281
12.5,0.44949494949494956,7.645894178084715
12.5,0.4545454545454546,7.759206133992465
12.5,0.4595959595959596,7.87328093064437
12.5,0.4646464646464647,7.989387433321684
12.5,0.4696969696969697,8.106123532789466
12.5,0.4747474747474748,8.2254377593488
12.5,0.47979797979797983,8.346798438672742
12.5,0.48484848484848486,8.468605759994473
12.5,0.48989898989898994,8.591010417694598
12.5,0.494949494949495,8.71542644589676
12.5,0.5,8.842923828993923
12.51010101010101,0.0,1.8412926031936545
12.51010101010101,0.005050505050505051,1.873684423474134
12.51010101010101,0.010101010101010102,1.907076304069924
12.51010101010101,0.015151515151515152,1.9412707567016632
12.51010101010101,0.020202020202020204,1.97575697237576
12.51010101010101,0.025252525252525256,2.0107956223497396
12.51010101010101,0.030303030303030304,2.046142509712565
12.51010101010101,0.03535353535353536,2.0816151455753102
12.51010101010101,0.04040404040404041,2.1177421737197353
12.51010101010101,0.045454545454545456,2.1546264059788682
12.51010101010101,0.05050505050505051,2.1921473767883115
12.51010101010101,0.05555555555555556,2.230194269406505
12.51010101010101,0.06060606060606061,2.2686660647079404
12.51010101010101,0.06565656565656566,2.3077741404364134
12.51010101010101,0.07070707070707072,2.347198389102981
12.51010101010101,0.07575757575757576,2.3871270005054384
12.51010101010101,0.08080808080808081,2.4278944509813627
12.51010101010101,0.08585858585858587,2.469504169079384
12.51010101010101,0.09090909090909091,2.5122491598224226
12.51010101010101,0.09595959595959597,2.5559488893618236
12.51010101010101,0.10101010101010102,2.5996846151052853
